Year,Appendix,Taxon,Class,Order,Family,Genus,Importer,Importer reported quantity,Term,Unit,Purpose,Source
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,AE,38,raw corals,Number of specimens,T,F
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,MY,40,raw corals,,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,PL,50,live,,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,ZA,58,live,,T,F
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,AT,60,live,,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,CN,60,live,Number of specimens,T,W
2021,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,DE,63,live,Number of specimens,T,W
2021,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,DE,64,live,Number of specimens,T,F
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,SG,67,live,Number of specimens,T,F
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,AE,71,raw corals,Number of specimens,T,W
2021,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,AT,75,live,,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,HK,76,live,Number of specimens,T,F
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,JP,90,raw corals,Number of specimens,T,F
2021,II,Echinophyllia aspera,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,DE,92,live,Number of specimens,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,KR,98,raw corals,Number of specimens,T,W
2020,II,Echinophyllia aspera,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,DE,102,live,,T,W
2020,II,Echinophyllia echinata,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,GB,105,live,Number of specimens,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,HK,110,live,Number of specimens,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,PL,134,live,,T,F
2020,II,Echinophyllia aspera,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,GB,155,live,Number of specimens,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,FR,168,live,Number of specimens,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,KR,183,raw corals,Number of specimens,T,F
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,JP,197,raw corals,Number of specimens,T,W
2020,II,Echinophyllia aspera,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,IT,200,live,,T,W
2020,II,Echinophyllia echinata,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,DK,200,live,,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,HK,211,live,Number of specimens,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,KR,220,raw corals,Number of specimens,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,KR,271,live,Number of specimens,T,F
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,GB,281,live,Number of specimens,T,F
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,IT,305,live,,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,NL,372,live,,T,W
2020,II,Echinophyllia maxima,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,DK,435,live,,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,KR,450,live,Number of specimens,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,SG,1030,live,Number of specimens,T,W
2021,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,DE,1173,live,Number of specimens,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,GB,1234,live,Number of specimens,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,DE,1494,live,,T,W
2020,II,Echinophyllia aspera,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,DK,2100,live,,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,ZA,2430,live,,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,PL,2630,live,,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,DK,5474,live,,T,W
2020,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,NO,3,raw corals,Number of specimens,Unspecified,F
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,AT,2,live,,T,W
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,FR,2,live,Number of specimens,T,W
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,QA,2,raw corals,Number of specimens,T,F
2020,II,Mycedium spp.,Anthozoa,Scleractinia,Pectiniidae,Mycedium,KR,3,raw corals,Number of specimens,T,F
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,JP,3,raw corals,Number of specimens,T,W
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,JP,3,raw corals,Number of specimens,T,W
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,NL,4,live,,T,W
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,GB,5,live,Number of specimens,T,F
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,JP,5,raw corals,Number of specimens,T,W
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,AE,5,raw corals,Number of specimens,T,F
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,HK,5,live,Number of specimens,T,W
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,MY,5,raw corals,,T,F
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,SG,5,live,Number of specimens,T,F
2021,II,Mycedium spp.,Anthozoa,Scleractinia,Pectiniidae,Mycedium,CZ,5,live,,T,F
2021,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,GR,5,raw corals,,T,W
2021,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,DE,6,live,Number of specimens,T,W
2020,II,Mycedium spp.,Anthozoa,Scleractinia,Pectiniidae,Mycedium,JP,8,raw corals,Number of specimens,T,F
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,DE,8,live,,T,W
2020,II,Mycedium spp.,Anthozoa,Scleractinia,Pectiniidae,Mycedium,GB,10,live,Number of specimens,T,F
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,GB,10,live,Number of specimens,T,F
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,GB,10,live,Number of specimens,T,W
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,KR,10,raw corals,Number of specimens,T,F
2021,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,DE,11,live,Number of specimens,T,W
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,IT,13,live,,T,W
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,KR,14,live,Number of specimens,T,W
2020,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,NL,15,live,,T,W
2020,II,Mycedium spp.,Anthozoa,Scleractinia,Pectiniidae,Mycedium,SG,18,live,Number of specimens,T,F
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,DE,30,live,,T,W
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,GB,32,live,Number of specimens,T,W
2021,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,DE,35,live,Number of specimens,T,W
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,PL,55,live,,T,W
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,DE,106,live,,T,W
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,DK,175,live,,T,W
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,KR,300,live,Number of specimens,T,W
2020,II,Mycedium elephantotus,Anthozoa,Scleractinia,Pectiniidae,Mycedium,ZA,1525,live,,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,JP,1,raw corals,Number of specimens,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,KR,3,live,Number of specimens,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,IT,5,live,,T,F
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,NL,5,live,,T,F
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,PL,5,live,,T,F
2021,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,GR,5,raw corals,,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,FR,8,live,Number of specimens,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,IE,10,raw corals,,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,NL,10,live,,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,SG,10,live,Number of specimens,T,F
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,DE,11,live,,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,PL,11,live,,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,DE,13,live,,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,GB,13,live,Number of specimens,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,HK,16,live,Number of specimens,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,KR,17,live,Number of specimens,T,W
2021,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,DE,19,live,Number of specimens,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,HK,20,live,Number of specimens,T,F
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,NL,25,live,,T,W
2020,II,Oxypora crassispinosa,Anthozoa,Scleractinia,Pectiniidae,Oxypora,DK,25,live,,T,W
2021,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,DE,25,live,Number of specimens,T,W
2020,II,Oxypora lacera,Anthozoa,Scleractinia,Pectiniidae,Oxypora,ZA,30,live,,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,ZA,35,live,,T,F
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,JP,39,raw corals,Number of specimens,T,F
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,SG,40,live,Number of specimens,T,W
2020,II,Oxypora convoluta,Anthozoa,Scleractinia,Pectiniidae,Oxypora,NZ,49,live,Number of specimens,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,PL,50,live,,T,W
2020,II,Oxypora lacera,Anthozoa,Scleractinia,Pectiniidae,Oxypora,NZ,58,live,Number of specimens,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,GB,83,live,Number of specimens,T,F
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,KR,95,live,Number of specimens,T,F
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,KR,105,raw corals,Number of specimens,T,F
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,DK,110,live,,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,PL,185,live,,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,ZA,1500,live,,T,W
2020,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,NO,10,raw corals,Number of specimens,Unspecified,F
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,JP,1,raw corals,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,CY,2,raw corals,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,AE,3,raw corals,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,ZA,4,live,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,DK,5,live,,T,F
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,FR,5,live,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,HK,5,live,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,IE,5,raw corals,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,PL,5,live,,T,F
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,ZA,5,live,,T,F
2021,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,AT,5,live,,T,W
2021,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,CZ,5,live,,T,F
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,JP,7,raw corals,Number of specimens,T,F
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,NL,7,live,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,PL,8,live,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,GB,10,live,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,IE,10,raw corals,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,IT,10,live,,T,W
2021,II,Pectinia paeonia,Anthozoa,Scleractinia,Pectiniidae,Pectinia,DE,10,live,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,DE,11,live,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,NL,11,live,,T,W
2020,II,Pectinia alcicornis,Anthozoa,Scleractinia,Pectiniidae,Pectinia,NZ,17,live,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,FR,20,live,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,KR,20,raw corals,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,SG,20,live,Number of specimens,T,F
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,JP,27,raw corals,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,KR,30,raw corals,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,KR,31,live,Number of specimens,T,W
2021,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,DE,37,live,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,PL,40,live,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,GB,41,live,Number of specimens,T,F
2021,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,DE,63,live,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,DE,71,live,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,GB,80,live,Number of specimens,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,KR,85,live,Number of specimens,T,F
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,KR,95,raw corals,Number of specimens,T,F
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,PL,95,live,,T,W
2020,II,Pectinia lactuca,Anthozoa,Scleractinia,Pectiniidae,Pectinia,DK,100,live,,T,W
2020,II,Pectinia lactuca,Anthozoa,Scleractinia,Pectiniidae,Pectinia,HK,100,live,Number of specimens,T,W
2020,II,Pectinia elongata,Anthozoa,Scleractinia,Pectiniidae,Pectinia,DK,125,live,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,KR,323,live,Number of specimens,T,W
2020,II,Pectinia paeonia,Anthozoa,Scleractinia,Pectiniidae,Pectinia,DK,800,live,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,DK,1650,live,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,ZA,2005,live,,T,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,AT,7,live,,Z,W
2020,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,NO,5,raw corals,Number of specimens,Unspecified,F
2020,I,Lophophorus impejanus,Aves,Galliformes,Phasianidae,Lophophorus,CN,1,garments,Number of specimens,Q,O
2020,I,Lophophorus impejanus,Aves,Galliformes,Phasianidae,Lophophorus,CN,2,garments,,Q,O
2020,I,Lophophorus impejanus,Aves,Galliformes,Phasianidae,Lophophorus,AE,4,live,Number of specimens,T,C
2020,III,Meleagris ocellata,Aves,Galliformes,Phasianidae,Meleagris,TH,2,live,,T,C
2021,III,Meleagris ocellata,Aves,Galliformes,Phasianidae,Meleagris,CZ,8,live,,Z,W
2020,II,Pavo muticus,Aves,Galliformes,Phasianidae,Pavo,MY,9,live,Number of specimens,B,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,CN,1,feathers,Number of specimens,Q,O
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,CN,1,jewellery,Number of specimens,Q,O
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,DE,1,feathers,Number of specimens,Q,O
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,JP,1,feathers,Number of specimens,Q,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,KR,1,leather products (small),Number of specimens,Q,W
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,CN,1,feathers,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,GB,1,feathers,Number of specimens,T,O
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,HK,1,jewellery,Number of specimens,T,O
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,HK,1,feathers,Number of specimens,T,O
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,HK,1,bodies,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,IE,1,feathers,,T,W
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,JP,1,feathers,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,MO,1,feathers,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,NZ,1,jewellery,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,TH,1,feathers,,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,TR,1,feathers,,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,AE,2,jewellery,Number of specimens,T,O
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,CN,2,bodies,Number of specimens,T,O
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,HK,2,feathers,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,SA,2,trophies,,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,AE,3,feathers,Number of specimens,T,O
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,JP,3,bodies,Number of specimens,T,F
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,QA,3,live,Number of specimens,T,O
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,MO,4,feathers,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,AE,5,live,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,HK,9,feathers,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,JP,9,feathers,Number of specimens,T,C
2020,II,Pavo muticus,Aves,Galliformes,Phasianidae,Pavo,QA,10,live,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,KE,10,feathers,kg,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,QA,10,live,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,KE,100,feathers,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,IE,177,feathers,,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,TH,10421,feathers,,T,O
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,CN,27770,feathers,kg,T,C
2021,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,DE,30000,feathers,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,CN,7904292,feathers,Number of specimens,T,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,BE,1,feathers,Number of specimens,Unspecified,C
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,FR,1,feathers,Number of specimens,Unspecified,
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,FR,1,feathers,Number of specimens,Unspecified,
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,IT,12,garments,,Unspecified,
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,FR,20,feathers,Number of specimens,Unspecified,
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,NL,1547,feathers,kg,Unspecified,
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,FR,18000,feathers,Number of specimens,Unspecified,
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,NL,300000,unspecified,,Unspecified,
2020,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,NL,805000,feathers,,Unspecified,
2020,II,Polyplectron bicalcaratum,Aves,Galliformes,Phasianidae,Polyplectron,CL,4,live,,T,C
2020,III,Pucrasia macrolopha,Aves,Galliformes,Phasianidae,Pucrasia,CL,4,live,,T,C
2021,II,Syrmaticus reevesii,Aves,Galliformes,Phasianidae,Syrmaticus,LK,6,live,Number of specimens,B,C
2020,I,Syrmaticus ellioti,Aves,Galliformes,Phasianidae,Syrmaticus,BY,3,live,,Z,C
2020,I,Monachus schauinslandi,Mammalia,Carnivora,Phocidae,Monachus,RU,80,specimens,,S,W
2020,II,Phocoena phocoena,Mammalia,Cetacea,Phocoenidae,Phocoena,NO,52,teeth,Number of specimens,S,W
2020,II,Phocoena phocoena,Mammalia,Cetacea,Phocoenidae,Phocoena,DK,500,specimens,g,S,W
2020,II,Phocoenoides dalli,Mammalia,Cetacea,Phocoenidae,Phocoenoides,NO,10,teeth,Number of specimens,S,W
2020,II,Phoeniconaias spp.,Aves,Ciconiiformes,Phoenicopteridae,Phoeniconaias,HK,1,feathers,Number of specimens,P,O
2020,II,Phoenicopterus ruber,Aves,Ciconiiformes,Phoenicopteridae,Phoenicopterus,CN,53,live,Number of specimens,B,C
